County Name,Year,Attribute,Value,State
BOONE,2010,Total Expenditures,21451430,Iowa
BOONE,2010,Total Ending Balance,2966453,Iowa
BOONE,2010,Total Requirements,24417883,Iowa
BOONE,2008,Total Expenditures,20059031,Iowa
BOONE,2008,Total Ending Balance,2510121,Iowa
BOONE,2008,Total Requirements,22569152,Iowa
BOONE,2018,Total Expenditures,21884556,Iowa
BOONE,2018,Total Ending Balance,4417501,Iowa
BOONE,2018,Total Requirements,26302057,Iowa
BOONE,2023,Total Expenditures,25393398,Iowa
BOONE,2023,Total Ending Balance,7834999,Iowa
BOONE,2023,Total Requirements,33228397,Iowa
BREMER,2018,Total Expenditures,21773791,Iowa
BREMER,2018,Total Ending Balance,12030292,Iowa
BREMER,2018,Total Requirements,33804083,Iowa
BREMER,2025,Total Expenditures,37911071,Iowa
BREMER,2025,Total Ending Balance,16731019,Iowa
BREMER,2025,Total Requirements,54642090,Iowa
BREMER,2009,Total Expenditures,18329682,Iowa
BREMER,2009,Total Ending Balance,6770699,Iowa
BREMER,2009,Total Requirements,25100381,Iowa
BREMER,2017,Total Expenditures,21343253,Iowa
BREMER,2017,Total Ending Balance,10472798,Iowa
BREMER,2017,Total Requirements,31816051,Iowa
BREMER,2011,Total Expenditures,20129029,Iowa
BREMER,2011,Total Ending Balance,8329499,Iowa
BREMER,2011,Total Requirements,28458528,Iowa
BREMER,2019,Total Expenditures,21937930,Iowa
BREMER,2019,Total Ending Balance,11355581,Iowa
BREMER,2019,Total Requirements,33293511,Iowa
BREMER,2015,Total Expenditures,21662292,Iowa
BREMER,2015,Total Ending Balance,7763187,Iowa
BREMER,2015,Total Requirements,29425479,Iowa
BREMER,2007,Total Expenditures,16026749,Iowa
BREMER,2007,Total Ending Balance,6719285,Iowa
BREMER,2007,Total Requirements,22746034,Iowa
BREMER,2022,Total Expenditures,26087511,Iowa
BREMER,2022,Total Ending Balance,11149165,Iowa
BREMER,2022,Total Requirements,37236676,Iowa
BREMER,2021,Total Expenditures,25189757,Iowa
BREMER,2021,Total Ending Balance,12704591,Iowa
BREMER,2021,Total Requirements,37894348,Iowa
BREMER,2020,Total Expenditures,23031403,Iowa
BREMER,2020,Total Ending Balance,12773488,Iowa
BREMER,2020,Total Requirements,35804891,Iowa
BREMER,2024,Total Expenditures,25286701,Iowa
BREMER,2024,Total Ending Balance,13275397,Iowa
BREMER,2024,Total Requirements,38562098,Iowa
BREMER,2012,Total Expenditures,18576430,Iowa
BREMER,2012,Total Ending Balance,9633946,Iowa
BREMER,2012,Total Requirements,28210376,Iowa
BREMER,2010,Total Expenditures,18358446,Iowa
BREMER,2010,Total Ending Balance,7688032,Iowa
BREMER,2010,Total Requirements,26046478,Iowa
BREMER,2023,Total Expenditures,26436499,Iowa
BREMER,2023,Total Ending Balance,14409175,Iowa
BREMER,2023,Total Requirements,40845674,Iowa
BREMER,2005,Total Expenditures,15077141,Iowa
BREMER,2005,Total Ending Balance,7115051,Iowa
BREMER,2005,Total Requirements,22192192,Iowa
BREMER,2014,Total Expenditures,18415355,Iowa
BREMER,2014,Total Ending Balance,8015800,Iowa
BREMER,2014,Total Requirements,26431155,Iowa
BREMER,2013,Total Expenditures,18814582,Iowa
BREMER,2013,Total Ending Balance,8675516,Iowa
BREMER,2013,Total Requirements,27490098,Iowa
BREMER,2016,Total Expenditures,20838501,Iowa
BREMER,2016,Total Ending Balance,8480181,Iowa
BREMER,2016,Total Requirements,29318682,Iowa
BREMER,2008,Total Expenditures,17328598,Iowa
BREMER,2008,Total Ending Balance,6558217,Iowa
BREMER,2008,Total Requirements,23886815,Iowa
BREMER,2006,Total Expenditures,15396415,Iowa
BREMER,2006,Total Ending Balance,5850927,Iowa
BREMER,2006,Total Requirements,21247342,Iowa
BREMER,2026,Total Expenditures,35002984,Iowa
BREMER,2026,Total Ending Balance,15069112,Iowa
BREMER,2026,Total Requirements,50072096,Iowa
BUCHANAN,2022,Total Expenditures,25613672,Iowa
BUCHANAN,2022,Total Ending Balance,5526293,Iowa
BUCHANAN,2022,Total Requirements,31139965,Iowa
BUCHANAN,2010,Total Expenditures,21814420,Iowa
BUCHANAN,2010,Total Ending Balance,2851754,Iowa
BUCHANAN,2010,Total Requirements,24666174,Iowa
BUCHANAN,2012,Total Expenditures,19508374,Iowa
BUCHANAN,2012,Total Ending Balance,2923131,Iowa
BUCHANAN,2012,Total Requirements,22431505,Iowa
BUCHANAN,2024,Total Expenditures,26578233,Iowa
BUCHANAN,2024,Total Ending Balance,8456235,Iowa
BUCHANAN,2024,Total Requirements,35034468,Iowa
BUCHANAN,2020,Total Expenditures,22456718,Iowa
BUCHANAN,2020,Total Ending Balance,1674845,Iowa
BUCHANAN,2020,Total Requirements,24131563,Iowa
BUCHANAN,2018,Total Expenditures,18791764,Iowa
BUCHANAN,2018,Total Ending Balance,6911605,Iowa
BUCHANAN,2018,Total Requirements,25703369,Iowa
BUCHANAN,2005,Total Expenditures,14423335,Iowa
BUCHANAN,2005,Total Ending Balance,1096886,Iowa
BUCHANAN,2005,Total Requirements,15520221,Iowa
BUCHANAN,2023,Total Expenditures,24559832,Iowa
BUCHANAN,2023,Total Ending Balance,6687178,Iowa
BUCHANAN,2023,Total Requirements,31247010,Iowa
BUCHANAN,2014,Total Expenditures,18589757,Iowa
BUCHANAN,2014,Total Ending Balance,3648759,Iowa
BUCHANAN,2014,Total Requirements,22238516,Iowa
BUCHANAN,2006,Total Expenditures,15886899,Iowa
BUCHANAN,2006,Total Ending Balance,1895736,Iowa
BUCHANAN,2006,Total Requirements,17782635,Iowa
BUCHANAN,2008,Total Expenditures,16653682,Iowa
BUCHANAN,2008,Total Ending Balance,2164303,Iowa
BUCHANAN,2008,Total Requirements,18817985,Iowa
BUCHANAN,2016,Total Expenditures,19696495,Iowa
BUCHANAN,2016,Total Ending Balance,6600093,Iowa
BUCHANAN,2016,Total Requirements,26296588,Iowa
BUCHANAN,2026,Total Expenditures,26994684,Iowa
BUCHANAN,2026,Total Ending Balance,21159542,Iowa
BUCHANAN,2026,Total Requirements,48154226,Iowa
BUCHANAN,2007,Total Expenditures,16531392,Iowa
BUCHANAN,2007,Total Ending Balance,2008030,Iowa
BUCHANAN,2007,Total Requirements,18539422,Iowa
BUCHANAN,2015,Total Expenditures,19660649,Iowa
BUCHANAN,2015,Total Ending Balance,3794993,Iowa
BUCHANAN,2015,Total Requirements,23455642,Iowa
BUCHANAN,2019,Total Expenditures,20574567,Iowa
BUCHANAN,2019,Total Ending Balance,2873210,Iowa
BUCHANAN,2019,Total Requirements,23447777,Iowa
BUCHANAN,2021,Total Expenditures,22168775,Iowa
BUCHANAN,2021,Total Ending Balance,3048487,Iowa
BUCHANAN,2021,Total Requirements,25217262,Iowa
BUCHANAN,2009,Total Expenditures,22249100,Iowa
BUCHANAN,2009,Total Ending Balance,3484114,Iowa
BUCHANAN,2009,Total Requirements,25733214,Iowa
BUCHANAN,2011,Total Expenditures,19354891,Iowa
BUCHANAN,2011,Total Ending Balance,2970493,Iowa
BUCHANAN,2011,Total Requirements,22325384,Iowa
BUCHANAN,2013,Total Expenditures,21210906,Iowa
BUCHANAN,2013,Total Ending Balance,3011534,Iowa
BUCHANAN,2013,Total Requirements,24222440,Iowa
BUCHANAN,2025,Total Expenditures,26990849,Iowa
BUCHANAN,2025,Total Ending Balance,20299661,Iowa
BUCHANAN,2025,Total Requirements,47290510,Iowa
BUCHANAN,2017,Total Expenditures,19589607,Iowa
BUCHANAN,2017,Total Ending Balance,6512519,Iowa
BUCHANAN,2017,Total Requirements,26102126,Iowa
BUENA VISTA,2005,Total Expenditures,13991775,Iowa
BUENA VISTA,2005,Total Ending Balance,3586062,Iowa
BUENA VISTA,2005,Total Requirements,17577837,Iowa
BUENA VISTA,2023,Total Expenditures,33511164,Iowa
BUENA VISTA,2023,Total Ending Balance,6588844,Iowa
BUENA VISTA,2023,Total Requirements,40100008,Iowa
BUENA VISTA,2013,Total Expenditures,18826591,Iowa
BUENA VISTA,2013,Total Ending Balance,5320234,Iowa
BUENA VISTA,2013,Total Requirements,24146825,Iowa
BUENA VISTA,2008,Total Expenditures,20075777,Iowa
BUENA VISTA,2008,Total Ending Balance,3320757,Iowa
BUENA VISTA,2008,Total Requirements,23396534,Iowa
BUENA VISTA,2006,Total Expenditures,15841611,Iowa
BUENA VISTA,2006,Total Ending Balance,3426471,Iowa
BUENA VISTA,2006,Total Requirements,19268082,Iowa
BUENA VISTA,2014,Total Expenditures,18949865,Iowa
BUENA VISTA,2014,Total Ending Balance,6611171,Iowa
BUENA VISTA,2014,Total Requirements,25561036,Iowa
BUENA VISTA,2016,Total Expenditures,20754416,Iowa
BUENA VISTA,2016,Total Ending Balance,4937831,Iowa
BUENA VISTA,2016,Total Requirements,25692247,Iowa
BUENA VISTA,2018,Total Expenditures,23147365,Iowa
BUENA VISTA,2018,Total Ending Balance,7812360,Iowa
BUENA VISTA,2018,Total Requirements,30959725,Iowa
BUENA VISTA,2026,Total Expenditures,38763751,Iowa
BUENA VISTA,2026,Total Ending Balance,9333980,Iowa
BUENA VISTA,2026,Total Requirements,48097731,Iowa
BUENA VISTA,2011,Total Expenditures,16693677,Iowa
BUENA VISTA,2011,Total Ending Balance,4354981,Iowa
BUENA VISTA,2011,Total Requirements,21048658,Iowa
BUENA VISTA,2009,Total Expenditures,16416990,Iowa
BUENA VISTA,2009,Total Ending Balance,3037246,Iowa
BUENA VISTA,2009,Total Requirements,19454236,Iowa
BUENA VISTA,2007,Total Expenditures,19853430,Iowa
BUENA VISTA,2007,Total Ending Balance,3393742,Iowa
BUENA VISTA,2007,Total Requirements,23247172,Iowa
BUENA VISTA,2017,Total Expenditures,20768546,Iowa
BUENA VISTA,2017,Total Ending Balance,6931182,Iowa
BUENA VISTA,2017,Total Requirements,27699728,Iowa
BUENA VISTA,2019,Total Expenditures,23303427,Iowa
BUENA VISTA,2019,Total Ending Balance,4834507,Iowa
BUENA VISTA,2019,Total Requirements,28137934,Iowa
BUENA VISTA,2021,Total Expenditures,25964755,Iowa
BUENA VISTA,2021,Total Ending Balance,5177900,Iowa
BUENA VISTA,2021,Total Requirements,31142655,Iowa
BUENA VISTA,2015,Total Expenditures,20241367,Iowa
BUENA VISTA,2015,Total Ending Balance,5021175,Iowa
BUENA VISTA,2015,Total Requirements,25262542,Iowa
BUENA VISTA,2010,Total Expenditures,16362410,Iowa
BUENA VISTA,2010,Total Ending Balance,3791598,Iowa
BUENA VISTA,2010,Total Requirements,20154008,Iowa
BUENA VISTA,2025,Total Expenditures,37875704,Iowa
BUENA VISTA,2025,Total Ending Balance,6600848,Iowa
BUENA VISTA,2025,Total Requirements,44476552,Iowa
BUENA VISTA,2012,Total Expenditures,17860360,Iowa
BUENA VISTA,2012,Total Ending Balance,4968777,Iowa
BUENA VISTA,2012,Total Requirements,22829137,Iowa
BUENA VISTA,2020,Total Expenditures,23633595,Iowa
BUENA VISTA,2020,Total Ending Balance,4044134,Iowa
BUENA VISTA,2020,Total Requirements,27677729,Iowa
BUENA VISTA,2022,Total Expenditures,26540401,Iowa
BUENA VISTA,2022,Total Ending Balance,6324753,Iowa
BUENA VISTA,2022,Total Requirements,32865154,Iowa
BUENA VISTA,2024,Total Expenditures,38837713,Iowa
BUENA VISTA,2024,Total Ending Balance,7081697,Iowa
BUENA VISTA,2024,Total Requirements,45919410,Iowa
BUTLER,2008,Total Expenditures,14008484,Iowa
BUTLER,2008,Total Ending Balance,3030673,Iowa
BUTLER,2008,Total Requirements,17039157,Iowa
BUTLER,2023,Total Expenditures,28728540,Iowa
BUTLER,2023,Total Ending Balance,9675082,Iowa
BUTLER,2023,Total Requirements,38403622,Iowa
BUTLER,2015,Total Expenditures,39063453,Iowa
BUTLER,2015,Total Ending Balance,9233055,Iowa
BUTLER,2015,Total Requirements,48296508,Iowa
BUTLER,2018,Total Expenditures,19214510,Iowa
BUTLER,2018,Total Ending Balance,4009606,Iowa
BUTLER,2018,Total Requirements,23224116,Iowa
BUTLER,2006,Total Expenditures,12409946,Iowa
BUTLER,2006,Total Ending Balance,4597909,Iowa
BUTLER,2006,Total Requirements,17007855,Iowa
BUTLER,2014,Total Expenditures,34973059,Iowa
BUTLER,2014,Total Ending Balance,11553362,Iowa
BUTLER,2014,Total Requirements,46526421,Iowa
BUTLER,2024,Total Expenditures,31527051,Iowa
BUTLER,2024,Total Ending Balance,9124297,Iowa
BUTLER,2024,Total Requirements,40651348,Iowa
BUTLER,2016,Total Expenditures,17970281,Iowa
BUTLER,2016,Total Ending Balance,6309200,Iowa
BUTLER,2016,Total Requirements,24279481,Iowa
BUTLER,2026,Total Expenditures,31153892,Iowa
BUTLER,2026,Total Ending Balance,6578337,Iowa
BUTLER,2026,Total Requirements,37732229,Iowa
BUTLER,2017,Total Expenditures,17741436,Iowa
BUTLER,2017,Total Ending Balance,4410165,Iowa
BUTLER,2017,Total Requirements,22151601,Iowa
BUTLER,2009,Total Expenditures,14383247,Iowa
BUTLER,2009,Total Ending Balance,3203626,Iowa
BUTLER,2009,Total Requirements,17586873,Iowa
BUTLER,2019,Total Expenditures,21709424,Iowa
BUTLER,2019,Total Ending Balance,5799590,Iowa
BUTLER,2019,Total Requirements,27509014,Iowa
BUTLER,2011,Total Expenditures,38999400,Iowa
BUTLER,2011,Total Ending Balance,4300335,Iowa
BUTLER,2011,Total Requirements,43299735,Iowa
BUTLER,2025,Total Expenditures,28315339,Iowa
BUTLER,2025,Total Ending Balance,7532378,Iowa
BUTLER,2025,Total Requirements,35847717,Iowa
BUTLER,2021,Total Expenditures,23875836,Iowa
BUTLER,2021,Total Ending Balance,3873495,Iowa
BUTLER,2021,Total Requirements,27749331,Iowa
BUTLER,2012,Total Expenditures,46591108,Iowa
BUTLER,2012,Total Ending Balance,4917710,Iowa
BUTLER,2012,Total Requirements,51508818,Iowa
BUTLER,2020,Total Expenditures,20995829,Iowa
BUTLER,2020,Total Ending Balance,6574989,Iowa
BUTLER,2020,Total Requirements,27570818,Iowa
BUTLER,2022,Total Expenditures,23097874,Iowa
BUTLER,2022,Total Ending Balance,2533525,Iowa
BUTLER,2022,Total Requirements,25631399,Iowa
BUTLER,2007,Total Expenditures,13563706,Iowa
BUTLER,2007,Total Ending Balance,3478443,Iowa
BUTLER,2007,Total Requirements,17042149,Iowa
BUTLER,2005,Total Expenditures,12076363,Iowa
BUTLER,2005,Total Ending Balance,4128001,Iowa
BUTLER,2005,Total Requirements,16204364,Iowa
BUTLER,2010,Total Expenditures,14264398,Iowa
BUTLER,2010,Total Ending Balance,4336699,Iowa
BUTLER,2010,Total Requirements,18601097,Iowa
BUTLER,2013,Total Expenditures,30218515,Iowa
BUTLER,2013,Total Ending Balance,6559366,Iowa
BUTLER,2013,Total Requirements,36777881,Iowa
CALHOUN,2017,Total Expenditures,16445681,Iowa
CALHOUN,2017,Total Ending Balance,6513025,Iowa
CALHOUN,2017,Total Requirements,22958706,Iowa
CALHOUN,2009,Total Expenditures,14389292,Iowa
CALHOUN,2009,Total Ending Balance,2938457,Iowa
CALHOUN,2009,Total Requirements,17327749,Iowa
CALHOUN,2021,Total Expenditures,20797217,Iowa
CALHOUN,2021,Total Ending Balance,7754928,Iowa
CALHOUN,2021,Total Requirements,28552145,Iowa
CALHOUN,2020,Total Expenditures,20891717,Iowa
CALHOUN,2020,Total Ending Balance,5749874,Iowa
CALHOUN,2020,Total Requirements,26641591,Iowa
CALHOUN,2025,Total Expenditures,24075414,Iowa
CALHOUN,2025,Total Ending Balance,8036711,Iowa
CALHOUN,2025,Total Requirements,32112125,Iowa
CALHOUN,2011,Total Expenditures,14460975,Iowa
CALHOUN,2011,Total Ending Balance,2928567,Iowa
CALHOUN,2011,Total Requirements,17389542,Iowa
CALHOUN,2019,Total Expenditures,16782095,Iowa
CALHOUN,2019,Total Ending Balance,7142641,Iowa
CALHOUN,2019,Total Requirements,23924736,Iowa
CALHOUN,2010,Total Expenditures,14768042,Iowa
CALHOUN,2010,Total Ending Balance,2591968,Iowa
CALHOUN,2010,Total Requirements,17360010,Iowa
CALHOUN,2023,Total Expenditures,23534135,Iowa
CALHOUN,2023,Total Ending Balance,4586630,Iowa
CALHOUN,2023,Total Requirements,28120765,Iowa
CALHOUN,2015,Total Expenditures,14801886,Iowa
CALHOUN,2015,Total Ending Balance,8477283,Iowa
CALHOUN,2015,Total Requirements,23279169,Iowa
CALHOUN,2022,Total Expenditures,23781607,Iowa
CALHOUN,2022,Total Ending Balance,3154016,Iowa
CALHOUN,2022,Total Requirements,26935623,Iowa
CALHOUN,2005,Total Expenditures,12585496,Iowa
CALHOUN,2005,Total Ending Balance,2925477,Iowa
CALHOUN,2005,Total Requirements,15510973,Iowa
CALHOUN,2013,Total Expenditures,14435888,Iowa
CALHOUN,2013,Total Ending Balance,6257674,Iowa
CALHOUN,2013,Total Requirements,20693562,Iowa
CALHOUN,2012,Total Expenditures,14663067,Iowa
CALHOUN,2012,Total Ending Balance,3087593,Iowa
CALHOUN,2012,Total Requirements,17750660,Iowa
CALHOUN,2014,Total Expenditures,14595199,Iowa
CALHOUN,2014,Total Ending Balance,8876182,Iowa
CALHOUN,2014,Total Requirements,23471381,Iowa
CALHOUN,2016,Total Expenditures,15655823,Iowa
CALHOUN,2016,Total Ending Balance,6893146,Iowa
CALHOUN,2016,Total Requirements,22548969,Iowa
CALHOUN,2024,Total Expenditures,23110758,Iowa
CALHOUN,2024,Total Ending Balance,9195489,Iowa
CALHOUN,2024,Total Requirements,32306247,Iowa
CALHOUN,2007,Total Expenditures,13547497,Iowa
CALHOUN,2007,Total Ending Balance,2874271,Iowa
CALHOUN,2007,Total Requirements,16421768,Iowa
CALHOUN,2026,Total Expenditures,26059132,Iowa
CALHOUN,2026,Total Ending Balance,7552244,Iowa
CALHOUN,2026,Total Requirements,33611376,Iowa
CALHOUN,2018,Total Expenditures,17333233,Iowa
CALHOUN,2018,Total Ending Balance,7018712,Iowa
CALHOUN,2018,Total Requirements,24351945,Iowa
CALHOUN,2006,Total Expenditures,13370557,Iowa
CALHOUN,2006,Total Ending Balance,2695541,Iowa
CALHOUN,2006,Total Requirements,16066098,Iowa
CALHOUN,2008,Total Expenditures,14447565,Iowa
CALHOUN,2008,Total Ending Balance,2462987,Iowa
CALHOUN,2008,Total Requirements,16910552,Iowa
CARROLL,2007,Total Expenditures,15071519,Iowa
CARROLL,2007,Total Ending Balance,2217847,Iowa
CARROLL,2007,Total Requirements,17289366,Iowa
CARROLL,2017,Total Expenditures,18785616,Iowa
CARROLL,2017,Total Ending Balance,5576134,Iowa
CARROLL,2017,Total Requirements,24361750,Iowa
CARROLL,2022,Total Expenditures,24225663,Iowa
CARROLL,2022,Total Ending Balance,3444946,Iowa
CARROLL,2022,Total Requirements,27670609,Iowa
CARROLL,2020,Total Expenditures,22217414,Iowa
CARROLL,2020,Total Ending Balance,4893922,Iowa
CARROLL,2020,Total Requirements,27111336,Iowa
CARROLL,2012,Total Expenditures,19079201,Iowa
CARROLL,2012,Total Ending Balance,6934513,Iowa
CARROLL,2012,Total Requirements,26013714,Iowa
CARROLL,2005,Total Expenditures,13469800,Iowa
CARROLL,2005,Total Ending Balance,2020681,Iowa
CARROLL,2005,Total Requirements,15490481,Iowa
CARROLL,2013,Total Expenditures,18997820,Iowa
CARROLL,2013,Total Ending Balance,6411856,Iowa
CARROLL,2013,Total Requirements,25409676,Iowa
CARROLL,2010,Total Expenditures,17215731,Iowa
CARROLL,2010,Total Ending Balance,5064008,Iowa
CARROLL,2010,Total Requirements,22279739,Iowa
CARROLL,2014,Total Expenditures,17561364,Iowa
CARROLL,2014,Total Ending Balance,6972693,Iowa
CARROLL,2014,Total Requirements,24534057,Iowa
CARROLL,2023,Total Expenditures,29982587,Iowa
CARROLL,2023,Total Ending Balance,5803659,Iowa
CARROLL,2023,Total Requirements,35786246,Iowa
CARROLL,2024,Total Expenditures,30228526,Iowa
CARROLL,2024,Total Ending Balance,5263955,Iowa
CARROLL,2024,Total Requirements,35492481,Iowa
CARROLL,2025,Total Expenditures,27575300,Iowa
CARROLL,2025,Total Ending Balance,5614843,Iowa
CARROLL,2025,Total Requirements,33190143,Iowa
CARROLL,2016,Total Expenditures,18722890,Iowa
CARROLL,2016,Total Ending Balance,5567320,Iowa
CARROLL,2016,Total Requirements,24290210,Iowa
CARROLL,2006,Total Expenditures,14380848,Iowa
CARROLL,2006,Total Ending Balance,2925762,Iowa
CARROLL,2006,Total Requirements,17306610,Iowa
CARROLL,2015,Total Expenditures,17882528,Iowa
CARROLL,2015,Total Ending Balance,5550684,Iowa
CARROLL,2015,Total Requirements,23433212,Iowa
CARROLL,2009,Total Expenditures,16351178,Iowa
CARROLL,2009,Total Ending Balance,3917918,Iowa
CARROLL,2009,Total Requirements,20269096,Iowa
CARROLL,2008,Total Expenditures,15036644,Iowa
CARROLL,2008,Total Ending Balance,3333447,Iowa
CARROLL,2008,Total Requirements,18370091,Iowa
CARROLL,2026,Total Expenditures,28887019,Iowa
CARROLL,2026,Total Ending Balance,5559182,Iowa
CARROLL,2026,Total Requirements,34446201,Iowa
CARROLL,2018,Total Expenditures,20059083,Iowa
CARROLL,2018,Total Ending Balance,5608790,Iowa
CARROLL,2018,Total Requirements,25667873,Iowa
CARROLL,2021,Total Expenditures,30528640,Iowa
CARROLL,2021,Total Ending Balance,7127053,Iowa
CARROLL,2021,Total Requirements,37655693,Iowa
CARROLL,2019,Total Expenditures,20176744,Iowa
CARROLL,2019,Total Ending Balance,5136431,Iowa
CARROLL,2019,Total Requirements,25313175,Iowa
CARROLL,2011,Total Expenditures,18730451,Iowa
CARROLL,2011,Total Ending Balance,7690010,Iowa
CARROLL,2011,Total Requirements,26420461,Iowa
CASS,2005,Total Expenditures,12697166,Iowa
CASS,2005,Total Ending Balance,1328149,Iowa
CASS,2005,Total Requirements,14025315,Iowa
CASS,2013,Total Expenditures,18442018,Iowa
CASS,2013,Total Ending Balance,1312765,Iowa
CASS,2013,Total Requirements,19754783,Iowa
CASS,2014,Total Expenditures,17279426,Iowa
CASS,2014,Total Ending Balance,1983083,Iowa
CASS,2014,Total Requirements,19262509,Iowa
CASS,2023,Total Expenditures,34029146,Iowa
CASS,2023,Total Ending Balance,3120986,Iowa
CASS,2023,Total Requirements,37150132,Iowa
CASS,2022,Total Expenditures,25236618,Iowa
CASS,2022,Total Ending Balance,5208326,Iowa
CASS,2022,Total Requirements,30444944,Iowa
CASS,2026,Total Expenditures,36815483,Iowa
CASS,2026,Total Ending Balance,5430282,Iowa
CASS,2026,Total Requirements,42245765,Iowa
CASS,2007,Total Expenditures,14085976,Iowa
CASS,2007,Total Ending Balance,917403,Iowa
CASS,2007,Total Requirements,15003379,Iowa
CASS,2017,Total Expenditures,21876188,Iowa
CASS,2017,Total Ending Balance,2738310,Iowa
CASS,2017,Total Requirements,24614498,Iowa
